product,price
卡萨帝XQGH100-HBF1427UF,15000
卡萨帝JSQ25-13CM2(12T),4999
卡萨帝LC-220JE,6599
卡萨帝LC-132WBU1,4999
卡萨帝CAP752VIP(A1)U1,99999
卡萨帝C5O60MM5W1,11999
卡萨帝COR90S295-AC,89999
卡萨帝CAS26UBA(A1),6199
卡萨帝CAP721UAA(A1),23999
卡萨帝BCD-421WDCSU1,15000
卡萨帝BCD-631WBCSU1,19999
卡萨帝BCD-318WDCA,6199
卡萨帝C1HDU75G3,6899
卡萨帝BCD-455WDCAU1,13999
卡萨帝LC-122K,3499
卡萨帝CAS263VCA(A1)U1,5799
卡萨帝CEH-40LPLS5(U1),6999
卡萨帝ZQD100F-D60C6(S),6799
卡萨帝JZT-C7G90AGU1(12T),16999
卡萨帝CXW-219-CK17BSU1,11899
卡萨帝CBM1058W1,1888
卡萨帝C8U12W1,18999
卡萨帝BCD-346WDCA,停产
卡萨帝BCD-536WBSS,停产
卡萨帝RFTSA56CXS-HS,5799
卡萨帝RFC241CXSJYA,39600
卡萨帝CAS266ABA(A1)U1,5299
卡萨帝CAS265WBA(A1)U1,6599
卡萨帝JSQ25-13CB1(12T)(U1),4499
卡萨帝JSQ31-16CD2(12T),5999
卡萨帝CAS353VCA(A1)U1,6099
卡萨帝CAP563VBA(A1)U1,20499
卡萨帝C5O60MM5X1,9999
卡萨帝JZT-G2KS85(12T),3799
卡萨帝JZT-G2KG91(12T),3899
卡萨帝C802100U1,5999
卡萨帝JC-258A,5999
卡萨帝C175W3F,7999
卡萨帝DCA-48C,停产
卡萨帝BCD-356WACZ,停产
卡萨帝LC-166B,停产
卡萨帝JC-122A,停产
卡萨帝XQGH100-HB1297A(红),停产
卡萨帝RFTN25CXS,5410
卡萨帝RFTN36CXS,5520
卡萨帝RFC335CXSJYA,55440
卡萨帝CAS356ABA(A1)U1,5599
卡萨帝JSQ25-13CJS(12T),3299
卡萨帝JSQ24-12CS1(12T),5299
卡萨帝JSQ31-16CM3(12T),5999
卡萨帝BCD-633WDCSU1,17999
卡萨帝CAP563VCA(A1)U1,14599
卡萨帝CEC8005-SA(U1),3399
卡萨帝CS34B2U1,9799
卡萨帝ZQD100F-D60C6S2,5499
卡萨帝B45TSAU1,15999
卡萨帝CBN9G1U1,14999
卡萨帝CXW-219-CQ17BGU1,30999
卡萨帝WQP60DS,20999
卡萨帝BCD-519WICAU1,17999
卡萨帝C8HU12G1,22999
卡萨帝C8U12W3,12000
卡萨帝CG10015HD3GU1,9999
卡萨帝BCD-321WDSA,3599
卡萨帝C1D75W3,7099
卡萨帝BCD-728WDSS,19999
卡萨帝XQGH70-HBF1206A,停产
卡萨帝XQGH80-HBF1406A,停产
卡萨帝XQGH80-HB1466A,停产
卡萨帝XQGH70-B1266,停产
卡萨帝XQGH75-BF1206,停产
卡萨帝BCD-356W,停产
卡萨帝RFTN28CXS,5450
卡萨帝RFTN32CXS,5480
卡萨帝RFTSA45CXS-HS,5599
卡萨帝RFC100CXSJVB,15999
卡萨帝RFC160CXSJVA/C7,33600
卡萨帝JSQ24-12CM1(12T),5099
卡萨帝JSQ31-16CB1(12T)(U1),4899
卡萨帝JSQ31-16CH(12T)(U1),7499
卡萨帝JSQ32-16CV(12T),9099
卡萨帝JSQ31-16CH3(12T)U1,9699
卡萨帝CAS501VCA(A2)U1,8499
卡萨帝CDZ389WU1,3599
卡萨帝CEH-80F3,5199
卡萨帝CA266(5KW),4599
卡萨帝C1HD10W3LU1,10999
卡萨帝C5O60ME7W1,11999
卡萨帝JZY-CG16C(20Y),4899
卡萨帝JZT-CG16D(12T),6399
卡萨帝CW9-B88U1,9999
卡萨帝CAS261UBA(A1),6199
卡萨帝CAP502UBA(A1),14599
卡萨帝C8U12G5,16000
卡萨帝C1U7G3S,4999
卡萨帝BCD-346WDSS,5499
卡萨帝C1HDU75W3,10999
卡萨帝C175G3F,7999
卡萨帝BCD-628WBSA,停产
卡萨帝BCD-331WN,停产
卡萨帝RFTSA28CXS-HS,4999
卡萨帝RFTSA36CXS-HS,5199
卡萨帝RFC226CXSJYA,38400
卡萨帝RFC180CXSJVB,24000
卡萨帝RFC140CXSJVA/C7,32400
卡萨帝RFC255CXSJYA,51820
卡萨帝BJC-1SAU1,899
卡萨帝JC-216BPU1,8999
卡萨帝DJC-400U1,49999
卡萨帝JSQ25-13CWD2(12T),3299
卡萨帝JSQ25-13CD2(12T),5599
卡萨帝JSQ24-12CS(12T),5699
卡萨帝JSQ31-16CS2(12T),5799
卡萨帝LC-85WBPA1,9999
卡萨帝CAP502UBB(A1),14999
卡萨帝CEH-60F3,4699
卡萨帝CHE-80MAX5(UI),6099
卡萨帝ZQD100F-D60C6(W),6899
卡萨帝MW45TSA,12999
卡萨帝C5O46MM5X1,9899
卡萨帝COR90S295-XX,58999
卡萨帝JZY-G2KG91(20Y),4199
卡萨帝C8B12W3U1,7999
卡萨帝CAS262VBA(A1)U1,7999
卡萨帝BCD-225WLDPC,2299
卡萨帝JC-358A,7699
卡萨帝BCD-346WSL,停产
卡萨帝RFTN22CXS,5360
卡萨帝RFC80CXSJVB,14999
卡萨帝RFC125CXSJVA/C7,31200
卡萨帝RFC180CXSJVA/C7套机,新产品
卡萨帝RFC241CXSJVA/C7,44400
卡萨帝JSQ31-16CJS(12T),3699
卡萨帝JSQ25-13CM3(12T),5399
卡萨帝JSQ26-13CS(12T),5999
卡萨帝DS0166DK,5299
卡萨帝BCD-232WAQ,12800
卡萨帝WD14MS,4999
卡萨帝S45TWAU1,12999
卡萨帝C5O46MM5W1,11999
卡萨帝C5O46EE10B1,17999
卡萨帝B60K2S-IT,21999
卡萨帝JZR-G2KS85(5R),3999
卡萨帝C60130RW,3999
卡萨帝BCD-329WDCQ,6099
卡萨帝BCD-321WDCC,4999
卡萨帝BCD-580WBCRH,停产
卡萨帝BCD-430W(不锈钢),停产
卡萨帝CEC-80MAX3(U1),4399
卡萨帝CEC-60MAX3(U1),4099
卡萨帝RFTSA22CXS-HS,4900
卡萨帝RFC200CXSJYA,新产品
卡萨帝RFTSA63CXS-HS,5899
卡萨帝RFC226CXSJVA/C7套机,新产品
卡萨帝JC-115SC,15999
卡萨帝JC-168A,6999
卡萨帝JC-316BPU1,9999
卡萨帝JC-366BPU1,10999
卡萨帝JC-368SAU1,18999
卡萨帝JSQ24-12CM2(12T),4799
卡萨帝JSQ25-13CS2(12T),4999
卡萨帝JSQ25-13CH(12T)(U1),6599
卡萨帝JSQ38-20CH3(12T)金U1,10999
卡萨帝JSQ31-16CT1(12T),12999
卡萨帝LC-132WAU1,4999
卡萨帝LC-172WEU1,6999
卡萨帝LC-172WAU1,7599
卡萨帝CAS362VAA(A1)U1,11999
卡萨帝WD14MG,4999
卡萨帝S45TX1,12999
卡萨帝JZR-G2KG85(5R),3999
卡萨帝JZDT-G1I1KG(12T),5599
卡萨帝JZDT-G1I1KS(12T),5999
卡萨帝CW9-B88U,7999
卡萨帝CAS362VAA(A1),10999
卡萨帝C1DU8W5,8999
卡萨帝C80285U1,5999
卡萨帝C8HU12W1,22999
卡萨帝BJC-ISAU1,599
卡萨帝C1D85W3,7599
卡萨帝BCD-801WBCAU1,18999
卡萨帝BCD-350WAL,5299
卡萨帝BCD-308WBCZ,停产
卡萨帝BCD-356WACVJ,停产
卡萨帝JC-358,停产

长虹H5018(百度云手机),停产
长虹55A4U,1999
长虹55DP200,3099
长虹55D5P,2399
长虹75D3P,4799
长虹55D4P,1799
长虹65Q6K,9997
长虹55X9,4199
长虹50D5P,1999
长虹55Q6K,5997
长虹55Q6G,3999
长虹65Q6G,5999
长虹55Q6N,5997
长虹55D5S,1599
长虹65D8P,6299
长虹55A1U,3699
长虹55D2S,2399
长虹55U1,4599
长虹39M1,870
长虹55Q5R,7597
长虹65Q6N,8797
长虹43D5S,1449
长虹55Q3T,5297
长虹50Q5T,3997
长虹58C3,3799
长虹43D2060G,2198
长虹55G6,3999
长虹65D5P,3499
长虹KFR-72LW/Q5X,7399
长虹49U1,3699
长虹60Q3T,6297
长虹58D5S,1999
长虹32M1窄边高清液晶电视,638
长虹65D4P,2799
长虹65D5S,2699
长虹55JD800,4399
长虹48S1,2399
长虹65F8,4699
长虹60Q5R,8997
长虹55D3S,2100
长虹43Q3T,3289
长虹50A4U,1799
长虹55Q5T,4888
长虹65DP200,4499
长虹50D4P,1699
长虹55D8P,3999
长虹43Q5T,3997
长虹50Q3T,4297
长虹32D2000N,1599
长虹55U3C,4299
长虹40U3,2199
长虹65Q5T,5999
长虹75Q5N,10997
长虹3D46C2000I,停产
长虹49U3C,3299
长虹55D2060GD,3998
长虹65Q5R,13000
长虹GA889,499
长虹55F8,2699
长虹55Q5K,5997
长虹65D2P,3599
长虹LED39C2000i,停产
长虹55T3,3298
长虹58Q6K,7597
长虹LED50C2000i,停产
长虹KFR-51LW/Q5X,6399
长虹LT24630X,停产
长虹43Q5TF,2797
长虹65Q3T,8297
长虹UD55D6000I,5699
长虹39Q5TF,2197
长虹55F9,3699
长虹65A4U,2198
长虹LED42C2000,停产
长虹65A5U,5999
长虹43U1,2999
长虹39D3700i,1899
长虹UD65D6000I,9999
长虹65JD800,5999
长虹50D5S,1699
长虹32D3F,788
长虹55D3700i,2399
长虹32D3700i,1199
长虹42Q1N,停产
长虹75D8P,10999
长虹55Q5N,6997
长虹UD49C6000iD,停产
长虹55A3U,3799
长虹LED49C1000n,停产
长虹49D3S,1899
长虹55Q5V,5997
长虹75Q6K,19500
长虹39D2000n,1999
长虹D6U,13499
长虹50D3700i,3599
长虹KFR-35GW/Q5X,3499
长虹49A1U,2899
长虹58Q5T,5997
长虹55E9600,5399
长虹55E8,4599
长虹39E8,2099
长虹43D3F,1288
长虹50DP600,2499
长虹4K98英寸电视,119800
长虹KFR-72LW/Q5KS,8499
长虹50Q1N,停产
长虹32A1,1499
长虹55D6P,4199
长虹65Q5K,9997
长虹43M1,1149
长虹43D3700i,2299
长虹43D2000n,2499
长虹CHiQ58Q1N,停产
长虹3DTV42738X,停产
长虹50F9,2999
长虹50U1,2999
长虹55D2P,1999
长虹LED55C2000i,停产
长虹58DP600,2999
长虹55Q5A,10997
长虹LED42B2100C,停产
长虹PT50718X,停产
长虹58D5P,2699
长虹55A8U,4199
长虹39D3F,988
长虹58U1,6499
长虹3D50A3700iD,停产
长虹DVB-C5800B,停产
长虹50D2060GD,3598
长虹50Q6G,3797
长虹Q1N,1099
长虹LED55C2080i,停产
长虹55Q3EU,7997
长虹55A5U,3699
长虹LED32C2000i,停产
长虹65Q5E,8997
长虹55D3P,2599
长虹UD55C6000iD,停产
长虹LED42A4048,停产
长虹LED32860IX,停产
长虹PT50618A,停产
长虹50Z7G,3299
长虹65D2060GD,5998
长虹LED32568,停产
长虹ITV42839E,停产
长虹55D7P,2699
长虹50Q2N,5999
长虹LED32560,停产
长虹PT42638NHDX,停产
长虹KFR-72LW/Q2C,7690
长虹55Q5E,5697
长虹50E9600,3999
长虹32Q2F,2199
长虹65A8U,5999
长虹32E8,1799
长虹55Q3R,8297
长虹55Q2N,7597
长虹LT42710FHD,停产
长虹65Q5A,19997
长虹S06(全网通),1198
长虹3D51C2080n,停产
长虹LED50C2080i,停产
长虹LED46B1080,停产
长虹ITV55820D,停产
长虹KFR-72LW/Q2F,9999
长虹58D2P,2699
长虹49E8,3699
长虹43E8,2999
长虹55D2000i,4199
长虹3D55C2000i,停产
长虹65T9,5799
长虹32Q5TF,1897
长虹65Q2R,16000
长虹LT32630X,停产
长虹LT32710,停产
长虹50Q1F,停产
长虹LT32876,停产
长虹55D75P,3299
长虹KFR-50GW/ZDVIZ(W1-H)+A2,4490
长虹KFR-35GW/ZDKIZ(W1-H)+A1,3290
长虹43Q2N,4397
长虹CHiQ40Q1N,停产
长虹av3008+sv6115,停产
长虹50U2S,3399
长虹50S1,3099
长虹UD49D6000I,4599
长虹50D2000i,3799
长虹KFR-35GW/DHIK(W1-H)+2,2499
长虹3D42C3000i,停产
长虹LT32710X,停产
长虹KFR-51LW/Q5KS,7499
长虹43E9600,3499
长虹LED48C2000i,停产
长虹UD42C6080iD,停产
长虹LT3212,停产
长虹43F8,2899
长虹86H6000,42980
长虹90C7UG,40000
长虹KFR-35GW/Q2C,3490
长虹50D3S,3099
长虹65Q3EU,13000
长虹40S1,1699
长虹LED32C1000n,停产
长虹LED46760X,停产
长虹KFR-26GW/Q5X,3299
长虹39D2060G,1898
长虹KFR-35GW/ZDKIG(W1-H)+A2,3590
长虹65A7U,5499
长虹42D2000n,2499
长虹LT37710,停产
长虹PT32600,停产
长虹PT4206,停产
长虹KFR-35GW/Q5K,3799
长虹75Q5K,16997
长虹50E8,3799
长虹65D2000i,7999
长虹LED32580,停产
长虹LED39580,停产
长虹3DTV58938B,停产
长虹LT26620,停产
长虹LT42729F,停产
长虹LT55810DU,停产
长虹LT40600,停产
长虹43C1U,2599
长虹65D7C,3899
长虹50D2P,2099
长虹49D2P,1949
长虹50Q5N,5997
长虹P06(双4G),798
长虹65U3C,5999
长虹55G3,3999
长虹60G3,3999
长虹39N1,1799
长虹43N1,1999
长虹43Q2F,3199
长虹CHiQ49Q1R,停产
长虹LT1957,停产
长虹KFR-51LW/ZDLIX(W1-H)+A1,5199
长虹58Q3T,4597
长虹A200(全网通),1600
长虹65Q1N,停产
长虹LED40C1000n,停产
长虹3D51C1180,停产
长虹LT46729F,停产
长虹LT26610,停产
长虹KFR-51LW/Q3B,7290
长虹KFR-35GW/ZDKIE(W1-J)+A1,暂无报价
长虹55T9,5590
长虹60Q5T,6497
长虹65Q5V,8397
长虹KJ360F-B2M,2299
长虹50C1U,2999
长虹75Q3TM,22000
长虹KFR-72LW/ZDHIK(W1-H)+A2,5399
长虹55Q1F,停产
长虹LED48C2080i,停产
长虹LED39C2080i,停产
长虹UD58B6000iD,停产
长虹LED55760D,停产
长虹PT50700,停产
长虹LT3288,停产
长虹KJ225F-B1M,999
长虹58D3P,4999
长虹60Q5N,8997
长虹50U3C,2999
长虹49D3700i,2999
长虹UD43D6000I,3599
长虹55S1,3999
长虹49D3000ID,4390
长虹55N1,5199
长虹3D42C5000i,停产
长虹LED65C10TP触摸电视一体机,暂无报价
长虹LED32760X,停产
长虹LED42860IX,停产
长虹ITV42738X,停产
长虹50Q5V,3999
长虹65D6P,4599
长虹49LR1000,3680
长虹65Q5N,11997
长虹55Q2R,9597
长虹55U2S,3999
长虹50N1,2899
长虹55Q2C,12900
长虹LED32C2080i,停产
长虹LED49C1080n,停产
长虹3D55B4500i,停产
长虹LED50B3100iC,停产
长虹LED29B1000C,停产
长虹LED32770X,停产
长虹LT37630X,停产
长虹LT40720F,停产
长虹LT26810U,停产
长虹LT32510,停产
长虹PT42600NHD,停产
长虹58D6P,2799
长虹55A7U,3999
长虹55DP800,3799
长虹A100(移动4G),899
长虹39A1,1999
长虹43A1,2399
长虹65Q2C,17900
长虹UD50B6000iD,停产
长虹3D32B3100iC,停产
长虹KFR-72LW/DHZ(W1-H)+1,停产
长虹3DTV51858,停产
长虹ITV55830DE,停产
长虹ITV42920DE,停产
长虹PT42618NHD,停产
长虹70Q3T,16000
长虹60D2P,4999
长虹55D3C,2699
长虹55Q2EU,7997
长虹55Q2F,5397
长虹LED42B2080n,停产
长虹LED46B1000C,停产
长虹3D50C2000i,停产
长虹LED29B3100C,停产
长虹LED37B1000C,停产
长虹ITV32839E,停产
长虹LT42630FX,停产
长虹LT55630D,停产
长虹ITV42820F,停产
长虹LT4288,停产
长虹KFR-51LW/DFG1+A1,6499
长虹50DS300,2399
长虹65E9600,9399
长虹60Q3R,9297
长虹S19(移动4G),328
长虹49Q2R,6997
长虹43U3C,2399
长虹65Q2EU,12997
长虹KFR-72LW/ZDHIF(W1-J)+A3,4299
长虹3DTV43858,停产
长虹LT24720FX,停产
长虹LT22510,停产
长虹LT4019P,停产
长虹65D75P,4599
长虹KFR-72LW/DFR1+A1,6999
长虹50Q5K,4597
长虹T02(移动4G),349
长虹LED49C3000iD,停产
长虹UD42B6000iD,停产
长虹LED32538,停产
长虹3D42A7000iC,停产
长虹3D42738iV,停产
长虹3DTV46780I,停产
长虹PT50600,停产
长虹55D9P,11000
长虹43Q5N,4297
长虹50A3U,3299
长虹T06(双4G),798
长虹GA568,358
长虹65S1,5555
长虹iTV37650X,停产
长虹LT32719,停产
长虹3D51A9000i,停产
长虹LT24610,停产
长虹LT47710FHD,停产
长虹LT2257,停产
长虹LT32600,停产
长虹43Q5K,2897
长虹65H6000,12980
长虹KFR-35GW/DKIZ(W3-M)+1,2099
长虹KFR-51LW/Q2F,7990
长虹58F8,2299
长虹65Q6A,21997
长虹60Q3RS,7997
长虹55Q2FU,5197
长虹UD50C6000iD,5499
长虹43S1,1999
长虹60Q2N,7997
长虹48Q2EU,6000
长虹3D42B4500i,停产
长虹LED32B3100iC,停产
长虹LED32A4000iC,停产
长虹3D42790I,停产
长虹iTV37830EX,停产
长虹ITV46820F,停产
长虹LT37600,停产
长虹50G7S,3199
长虹55G7S,3999
长虹KF-26GW/KIY(W1-H)+2,1990
长虹KFR-50GW/DVIZ(W1-H)+2,3790
长虹43Q5V,3297
长虹KFR-35GW/Q5S,3299
长虹KFR-35GW/DCR1+A1,2699
长虹65D7P,3899
长虹49DP200,3099
长虹CHIQ-Q5R,新产品
长虹KFR-35GW/ZDKIY(W3-M)+A1,3490
长虹KFR-26GW/ZDKIY(W3-M)+A1,3290
长虹65Q3A,24000
长虹LED32B2080n,1199
长虹KFR-72LW/Q1N,6999
长虹S08(移动4G),368
长虹UD42C6000iD,停产
长虹UD58C3000iD,停产
长虹UD39B6000iD,停产
长虹CHiQ55Q1R,停产
长虹3D65B8000i,停产
长虹3D32A4000iC,停产
长虹3D42A2000iV,停产
长虹3D43A5059,停产
长虹3D46A5000I,停产
长虹3DTV42780i,停产
长虹LT32920E,停产
长虹PT50638X,停产
长虹PT42818,停产
长虹LT32700,停产
长虹LT42600,停产
长虹LT3788,停产
长虹KFR-52LW/DFG1+1,3799
长虹86J2000,33880
长虹KFR-72LW/DBW1+A1,8478
长虹S100FA,6499
长虹65D3P,4199
长虹55Q3A,14000
长虹KFR-52LW/DAW1+1,3799
长虹H2(移动4G),2999
长虹C05(全网通),658
长虹GA588,218
长虹75G3,12999
长虹50Q2F,4199
长虹42U2,停产
长虹UD55B8000i,停产
长虹3D65B6000i,停产
长虹CH-E422LT/D,2500
长虹3D47A4000iC,停产
长虹KF-26GW/HT1(W1-H)+2,停产
长虹M18,停产
长虹LT32810U,停产
长虹LT26510,停产
长虹PT42700NHD,停产
长虹LT4018P,停产
长虹LT3718,停产
长虹KJ302F-B1M,699
长虹100C7UG,70000
长虹50Q5TA,4997
长虹KF-35GW/HIK(W8-H)+2,1999
长虹50D6P,3499
长虹KFR-35GW/DHG3+2,1799
长虹65D3C,4299
长虹50Q2FU,4997
长虹UD55D8000iD,6999
长虹PDA300XT,停产
长虹LED32C2JDi,1399
长虹H1,暂无报价
长虹LED32C3080i,停产
长虹UD55B6000iD,停产
长虹C888金狮,1290
长虹3D42B2000iC,停产
长虹3D55A7000iC,停产
长虹3D32A7000iC,停产
长虹LED32B2100C,停产
长虹KF-26GW/HR(W1-H)+2,停产
长虹3D43A9000I,停产
长虹LT26720,停产
长虹LED40760X,停产
长虹3DTV42860iX,停产
长虹3D47790I,停产
长虹3DTV46860i,停产
长虹iTV40650X,停产
长虹PT50718A,停产
长虹PDA288S(T03),停产
长虹LT42810FU,停产
长虹LDTV47700U,停产
长虹TE-2110(音箱),停产
长虹KFR-72LW/Q3TS,暂无报价
长虹KFR-51LW/DFR1+A1,5999
长虹50T9,3599
长虹CYS-18D08S,199
长虹KFR-26GW/DCR2+A1,2499
长虹58A5U,2299
长虹KF-26GW/HIK(W8-H)+2,1799
长虹KFR-72LW/ZDKIZ(W1-H)+A2,6999
长虹KFR-72LW/DAW1+A1,5999
长虹ZSDF-Y60D32F,798
长虹ZSDF-Y60Q30F,1399
长虹60D3P,5999
长虹S03(移动4G),549
长虹P01(双4G),578
长虹GA958,119
长虹T07(双4G),658
长虹50A1,3099
长虹3D58B6000i,停产
长虹3D50B4500i,停产
长虹UD55B6000i,停产
长虹3D47B4500i,停产
长虹3D42A3700iD,停产
长虹KFR-23GW/DMR(W1-H)+2,停产
长虹KFR-32GW/DHT1(W1-H)+1,停产
长虹LED32690,停产
长虹LT37710X,停产
长虹LED26760X,停产
长虹PT50639T,停产
长虹LT32729,停产
长虹PDA288X,停产
长虹PT50618,停产
长虹LT40876FHD,停产
长虹LT47700,停产
长虹LT4619P,停产
长虹KFR-72LW/DFG1+1,4799
长虹65ArtR,24000
长虹KJ381Q-ECM,暂无报价
长虹P5F42,60000
长虹KFR-35GW/DKTW1+A1,2288
长虹S80FA,5799
长虹60D6P,4999
长虹32T8S,899
长虹KFR-26GW/DHG3+2,1499
长虹W5电视盒子,暂无报价
长虹KFR-72LW/DHR(W3-M)+1,5000
长虹CXW-268-J520,新产品
长虹X9Plus(移动4G),439
长虹32S1,1499
长虹KFR-26GW/DHID(W1-J)+2,1549
长虹BCD-220SCH,1799
长虹43Q1F,停产
长虹LED42B4500i,停产
长虹3D60C4000i,停产
长虹3D47B4000i,停产
长虹LED42B2000C,停产
长虹3D55B5000i,停产
长虹3D47C3000i,停产
长虹LED39B1000C,停产
长虹3D55A4000i,停产
长虹KFR-35GW/ZHA(W1-H)+3精确控温,停产
长虹LT24920EX,停产
长虹LED23860X,停产
长虹LT26630X,停产
长虹LT37810U,停产
长虹LT32629,停产
长虹LT42510FHD,停产
长虹高清王A200,停产
长虹Q7,停产
长虹LT4219P,停产
长虹LT3219P,停产
长虹CHD-TM201F7,停产
长虹55J5500U,3188
长虹65G7S,5999
长虹49F8,2599
长虹55K850,3398
长虹100K850,140000
长虹CFS-TD2012R,189
长虹KFR-26GW\\ZDHIK(W2-H)+A2,2599
长虹KFR-51LW/ZDKIZ(W1-H)+A1,6990
长虹KFR-35GW/DCR1+A2,2499
长虹43D3S,2499
长虹50D3P,3399
长虹LED24B1000M,959
长虹T11(移动4G),499
长虹KFR-26GW/DHIK(W1-H)+2,1499
长虹KFR-26GW/ZDKIZ(W1-H)+A1,3090
长虹KFR-50LW/ZDHIF(W1-J)+A3,3399
长虹KFR-35GW/DHID(W1-J)+2,2499
长虹3D51C4000i,停产
长虹LED42C2051i,停产
长虹3D55A4000iC,停产
长虹KFR-72LW/DHR(W2-H)+2,停产
长虹3D50738iV,停产
长虹3D42A5000iV,停产
长虹3D32A5000iV,停产
长虹3D51A5000i,停产
长虹PT50818A,停产
长虹LT46639FX,停产
长虹LED37760X,停产
长虹LED42680,停产
长虹LED46860IX,停产
长虹LED24860IX,停产
长虹42860IX,停产
长虹37650X,停产
长虹iTV46839E,停产
长虹LT19510,停产
长虹PT42900NHD,停产
长虹CHD4391,停产
长虹CHD43D5S,停产
长虹LT2657,停产
长虹LT2012,停产
长虹LT4028,停产
长虹LT3719P,停产
长虹LT3712,停产
长虹KFR-35GW/Q3Fs,暂无报价
长虹KFR-52LW/DLIX(W1-H)+1,4390
长虹CHG18-S16,169
长虹KFR-72LW/DHIG(W1-H)+2,4790
长虹KFR-26GW/DCR2+A2,2299
长虹KFR-72LW/DIHW1+A2,4599
长虹ZSDF-Y40J31F,468
长虹CXW-268-J510X,新产品
长虹65E8,6999
长虹GA988,268
长虹N1(移动4G),796
长虹C1(移动3G),349
长虹KFR-26GW/Q1N,暂无报价
长虹KFR-120LW/DB1(W1-H)+1,6999
长虹55A1,3199
长虹32N1,1399
长虹BCD-551WH,3799
长虹3D65C6000iD,停产
长虹UD55C6080iD,停产
长虹LED58C3080I,停产
长虹UD50B6000i,停产
长虹KF-25GW/HT1(W1-K)+1,停产
长虹LED32B1000C,停产
长虹3D39A6000iV,停产
长虹3D43A5000IV,停产
长虹3DTV32860iX,停产
长虹ITV50738X,停产
长虹iTV46830DE,停产
长虹LT37720U,停产
长虹PT50718,停产
长虹LT32528,停产
长虹CHD4375,停产
长虹av3703+sv6122,停产
长虹LT47600,停产
长虹LT4299,停产
长虹LT4699,停产
长虹PT5016,停产
长虹LT3218,停产
长虹CHD-W370F8,停产
长虹KFR-72LW/Q5DS,14999
长虹65K850,4998
长虹KFR-35GW/ZDHQW1+A1,1999
长虹P5X36,45000
长虹KFR-32GW/DHIK(W8-H)+2,2199
长虹KFR-26GW/DCG2+A2,2699
长虹55DS300,2799
长虹ZSDF-Y50J31F,558
长虹CXW-160-Z304,新产品
长虹KFR-50LW/Q1V,13000
长虹55U1A,3199
长虹65Q2A,新产品
长虹LED32538M,1399
长虹KFR-50LW/ZDHIK(W1-H)+A2,4399
长虹S01(移动4G),498
长虹GA718,238
长虹CKJ-B160F,699
长虹58Q2F,6399
长虹LED39B2080n,停产
长虹LED42538E,停产
长虹UD65B6000i,停产
长虹3D37A7000iC,停产
长虹KF-35GW/HR(W1-H)+2,停产
长虹KF-23GW/MT1(W1-H)+2,停产
长虹KF-72LW/HZ(W2-H)+2,停产
长虹3DTV50758,停产
长虹3DTV50928,停产
长虹3DTV42789,停产
长虹3D42618,停产
长虹KFR-72LW/ZHR(W2-H)-D+2,停产
长虹KFR-50LW/DHW(W1-H)+1,停产
长虹3DTV50738,停产
长虹A4,停产
长虹LT24920E,停产
长虹PDA288X(T03),停产
长虹LT22610,停产
长虹L178,停产
长虹M558,停产
长虹008-V,停产
长虹PT50900FHD,停产
长虹LT42866DR,停产
长虹LT32866,停产
长虹HP4390,停产
长虹L128,停产
长虹LT37700,停产
长虹M868,停产
长虹V388,停产
长虹M638,停产
长虹KFR-26GW/Q5W+R2,3199
长虹75H6000,21980
长虹KFR-26GW/ZDHQW2+A1,1699
长虹ZCQ-10N09,99
长虹75ArtMax,42000
长虹KFR-26GW/ZDKIG(W2-H)+A2,2599
长虹KJ650F-Q1AW,3999
长虹CFS-LD407F,99
长虹KJ320F-E2M,2499
长虹KJ650F-Q1AB,5999
长虹T1X50,暂无报价
长虹T1X70,暂无报价
长虹T1WU60,暂无报价
长虹43T8S,1299
长虹65U3,4399
长虹ZSDF-Y80D31F,1299
长虹ZSDF-Y60D31F,999
长虹CXW-200-E514,新产品
长虹KFR-26GW/DAW1+A2,2099
长虹98ZHQ2R,暂无报价
长虹KFR-26GW/Q2A,2599
长虹KJ-202H,569
长虹KFR-35GW/DAW1+A2,2299
长虹39S1,1999
长虹KFR-50LW/DHIF(W1-J)+2,3499
长虹U55G,5999
长虹KFR-35GW/ZDHIK(W1-H)+A3,2999
长虹BCD-218SDBH,1799
长虹LED42538N,停产
长虹65Q1R,停产
长虹CH-E446LE/F,12500
长虹KFR-50LW/ZDHB(W1-H)+A2,5599
长虹KFR-72LW/ZDHR(W1-H)+A2,5999
长虹C808,480
长虹3D51C1080i,停产
长虹UD39B6000i,停产
长虹LED42B2080,停产
长虹3D47A7000iC,停产
长虹LED32B2000C,停产
长虹3D42A4000iC,停产
长虹KF-50LW/HR(W1-H)+1,停产
长虹LED42A4000iV,停产
长虹KFR-72LW/DHZ(W2-H)+2,停产
长虹ITV40830DEX,停产
长虹LED55860i,停产
长虹LED32680,停产
长虹3D42788i,停产
长虹3D64A9000i,停产
长虹LED37880IX,停产
长虹3DTV37860IX,停产
长虹32650X,停产
长虹008-VIIM瑞狮,停产
长虹ITV55920DE,停产
长虹iTV42830DE,停产
长虹ITV58928F,停产
长虹KFR-35GW/Q(G3502Q-N),停产
长虹LT26518,停产
长虹LT32518,停产
长虹LT37510,停产
长虹K218,停产
长虹M829,停产
长虹PT52700FHD,停产
长虹LT52900FHD,停产
长虹LT46900FHD,停产
长虹V368,停产
长虹CHD-TM181B3,停产
长虹43K850,1998
长虹49K850,2598
长虹55ArtS,15000
长虹KJ320F-B2M,1599
